customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv
17271.0,2009-12-03,45,162.65,732,1,4,3,At Risk,7319.25
17272.0,2011-05-24,1,15.9,195,3,1,1,Others,15.9
17274.0,2011-11-04,52,288.58,31,4,4,4,Champions,15006.16
17275.0,2010-11-21,20,91.6,379,2,3,2,At Risk,1832.0
17276.0,2010-11-02,32,158.85,398,2,4,3,At Risk,5083.2
17277.0,2011-04-26,15,148.93,223,3,3,3,Loyal Customers,2233.9500000000003
17278.0,2011-04-12,2,51.85,237,3,1,2,Others,103.7
17279.0,2011-10-13,6,47.85,53,4,2,1,Others,287.1
17282.0,2011-02-13,151,590.89,295,2,5,5,At Risk,89224.39
17283.0,2010-11-26,5,21.05,374,2,2,1,Others,105.25
17284.0,2011-10-10,106,733.97,56,4,5,5,Champions,77800.82
17285.0,2010-03-21,38,302.04,624,1,4,4,At Risk,11477.52
17286.0,2011-11-18,72,202.14000000000001,17,5,5,3,Loyal Customers,14554.080000000002
17287.0,2011-11-13,284,2206.32,22,5,5,5,Champions,626594.88
17288.0,2011-11-27,200,882.5,8,5,5,5,Champions,176500.0
17289.0,2011-11-08,152,557.34,27,5,5,5,Champions,84715.68000000001
17290.0,2011-11-23,102,432.07,12,5,5,4,Champions,44071.14
17292.0,2010-08-24,8,107.53999999999999,468,1,2,2,Others,860.3199999999999
17293.0,2011-12-01,80,466.41,4,5,5,4,Champions,37312.8
17294.0,2010-02-08,5,33.4,665,1,2,1,Others,167.0
17295.0,2011-11-11,34,211.25,24,5,4,3,Loyal Customers,7182.5
17296.0,2009-12-09,20,132.15,726,1,3,3,At Risk,2643.0
17297.0,2011-11-22,47,116.73,13,5,4,3,Loyal Customers,5486.31
17298.0,2011-08-30,28,114.67,97,3,4,3,Loyal Customers,3210.76
17299.0,2011-09-11,55,186.08,85,3,4,3,Loyal Customers,10234.400000000001
17300.0,2010-11-14,27,95.82000000000001,386,2,4,2,At Risk,2587.1400000000003
17301.0,2011-11-18,102,255.97,17,5,5,4,Champions,26108.94
17302.0,2011-11-25,26,110.03999999999999,10,5,4,2,Loyal Customers,2861.04
17303.0,2010-12-13,39,154.84,357,2,4,3,At Risk,6038.76
17304.0,2010-06-23,2,14.4,530,1,1,1,Others,28.8
17307.0,2010-08-17,1,20.85,475,1,1,1,Others,20.85
17309.0,2011-09-05,18,132.24,91,3,3,3,Loyal Customers,2380.32
17311.0,2011-01-27,6,157.75,312,2,2,3,Others,946.5
17312.0,2011-07-07,6,15.799999999999999,151,3,2,1,Others,94.8
17314.0,2011-11-11,21,362.4,24,5,3,4,Loyal Customers,7610.4
17315.0,2011-11-22,357,2034.95,13,5,5,5,Champions,726477.15
17316.0,2010-10-15,35,124.45,416,2,4,3,At Risk,4355.75
17318.0,2009-12-14,14,94.3,721,1,3,2,At Risk,1320.2
17319.0,2010-02-08,1,3.9,665,1,1,1,Others,3.9
17320.0,2011-08-31,63,685.51,96,3,5,5,Loyal Customers,43187.13
17321.0,2011-10-03,232,1077.23,63,4,5,5,Champions,249917.36000000002
17322.0,2010-11-28,126,566.6800000000001,372,2,5,5,At Risk,71401.68000000001
17323.0,2011-11-20,135,469.57,15,5,5,4,Champions,63391.95
17324.0,2011-11-18,78,306.0,17,5,5,4,Champions,23868.0
17325.0,2010-10-25,6,132.05,406,2,2,3,Others,792.3000000000001
17326.0,2010-10-27,81,296.07,404,2,5,4,At Risk,23981.67
17327.0,2010-05-26,1,4.25,558,1,1,1,Others,4.25
17328.0,2010-02-04,2,6.9,669,1,1,1,Others,13.8
17329.0,2011-11-25,54,258.12,10,5,4,4,Champions,13938.48
17330.0,2010-06-13,2,59.900000000000006,540,1,1,2,Others,119.80000000000001
17332.0,2010-06-29,50,291.68,524,1,4,4,At Risk,14584.0
17334.0,2010-10-29,4,66.65,402,2,2,2,Others,266.6
17335.0,2010-11-21,19,105.53,379,2,3,2,At Risk,2005.07
17337.0,2011-07-11,388,1397.41,147,3,5,5,Loyal Customers,542195.0800000001
17338.0,2011-11-22,515,4146.7,13,5,5,5,Champions,2135550.5
17340.0,2011-11-10,78,648.05,25,5,5,5,Champions,50547.899999999994
17341.0,2011-07-06,308,914.62,152,3,5,5,Loyal Customers,281702.96
17342.0,2010-11-25,4,135.9,375,2,2,3,Others,543.6
17343.0,2010-12-19,35,333.47,351,2,4,4,At Risk,11671.45
17344.0,2011-10-24,50,175.3,42,4,4,3,Loyal Customers,8765.0
17345.0,2011-11-24,124,552.02,11,5,5,5,Champions,68450.48
17346.0,2011-11-28,550,2229.54,7,5,5,5,Champions,1226247.0
17348.0,2011-11-25,271,813.4,10,5,5,5,Champions,220431.4
17349.0,2011-06-13,63,242.68,175,3,5,4,Loyal Customers,15288.84
17350.0,2011-10-19,58,254.77100000000002,47,4,4,4,Champions,14776.718
17351.0,2011-11-03,25,213.13,32,4,4,3,Loyal Customers,5328.25
17352.0,2010-01-12,3,18.55,692,1,2,1,Others,55.650000000000006
17354.0,2010-10-07,50,188.47,424,2,4,3,At Risk,9423.5
17355.0,2010-11-18,26,102.65,382,2,4,2,At Risk,2668.9
17356.0,2011-02-01,15,52.1,307,2,3,2,At Risk,781.5
17357.0,2011-11-15,32,147.68,20,5,4,3,Loyal Customers,4725.76
17358.0,2011-02-09,107,470.54,299,2,5,4,At Risk,50347.78
17359.0,2011-11-28,22,129.10999999999999,7,5,4,3,Loyal Customers,2840.4199999999996
17360.0,2011-11-22,190,806.08,13,5,5,5,Champions,153155.2
17361.0,2011-10-21,26,168.67000000000002,45,4,4,3,Loyal Customers,4385.42
17362.0,2011-04-14,96,550.55,235,3,5,5,Loyal Customers,52852.799999999996
17363.0,2010-11-09,4,37.2,391,2,2,1,Others,148.8
17364.0,2011-12-02,286,2491.92,3,5,5,5,Champions,712689.12
17365.0,2011-11-27,194,1011.97,8,5,5,5,Champions,196322.18
17366.0,2010-10-03,94,518.54,428,2,5,4,At Risk,48742.759999999995
17367.0,2011-04-15,24,67.55,234,3,4,2,Loyal Customers,1621.1999999999998
17368.0,2011-11-16,166,684.71,19,5,5,5,Champions,113661.86
17370.0,2011-09-28,2,24.5,68,4,1,1,Others,49.0
17371.0,2011-11-22,123,418.52,13,5,5,4,Champions,51477.96
17372.0,2011-10-30,419,2467.27,36,4,5,5,Champions,1033786.13
17373.0,2011-10-30,9,23.95,36,4,3,1,Loyal Customers,215.54999999999998
17374.0,2011-05-05,28,450.3,214,3,4,4,Loyal Customers,12608.4
17375.0,2011-05-24,46,242.93,195,3,4,4,Loyal Customers,11174.78
17376.0,2011-09-30,33,234.74,66,4,4,3,Loyal Customers,7746.42
17377.0,2011-11-16,773,5895.97,19,5,5,5,Champions,4557584.8100000005
17378.0,2010-11-30,1,10.95,370,2,1,1,Others,10.95
17379.0,2011-11-28,39,93.83,7,5,4,2,Loyal Customers,3659.37
17382.0,2011-10-05,1,15.0,61,4,1,1,Others,15.0
17383.0,2010-09-12,1,1.25,449,1,1,1,Others,1.25
17384.0,2011-11-20,7,36.81,15,5,2,1,Others,257.67
17385.0,2011-11-25,20,82.26,10,5,3,2,Loyal Customers,1645.2
17386.0,2011-12-02,7,32.15,3,5,2,1,Others,225.04999999999998
17387.0,2011-11-20,31,165.15,15,5,4,3,Loyal Customers,5119.650000000001
17388.0,2011-09-23,21,132.9,73,4,3,3,Loyal Customers,2790.9
17389.0,2010-03-23,17,108.02,622,1,3,2,At Risk,1836.34
17390.0,2010-10-15,10,32.3,416,2,3,1,At Risk,323.0
17392.0,2011-02-06,42,241.39,302,2,4,4,At Risk,10138.38
17393.0,2010-10-25,35,173.75,406,2,4,3,At Risk,6081.25
17394.0,2011-05-04,1,9.95,215,3,1,1,Others,9.95
17396.0,2011-07-14,3,49.8,144,3,2,1,Others,149.39999999999998
17397.0,2011-11-17,77,438.17,18,5,5,4,Champions,33739.090000000004
17398.0,2011-08-17,12,191.05,110,3,3,3,Loyal Customers,2292.6000000000004
17400.0,2011-08-05,265,2526.61,122,3,5,5,Loyal Customers,669551.65
17401.0,2010-06-16,9,68.65,537,1,3,2,At Risk,617.85
17402.0,2011-11-09,115,700.15,26,5,5,5,Champions,80517.25
17403.0,2011-11-03,28,167.44,32,4,4,3,Loyal Customers,4688.32
17404.0,2011-10-14,10,194.7,52,4,3,3,Loyal Customers,1947.0
17405.0,2011-09-28,14,234.15,68,4,3,3,Loyal Customers,3278.1
17406.0,2011-01-10,77,1152.98,329,2,5,5,At Risk,88779.46
17408.0,2011-06-29,3,45.4,159,3,2,1,Others,136.2
17409.0,2011-06-08,8,136.95000000000002,180,3,2,3,Others,1095.6000000000001
17410.0,2011-10-12,6,116.44999999999999,54,4,2,3,Others,698.6999999999999
17411.0,2011-09-25,9,145.7,71,4,3,3,Loyal Customers,1311.3
17412.0,2010-12-16,33,891.73,354,2,4,5,At Risk,29427.09
17415.0,2011-09-21,4,249.8,75,4,2,4,Others,999.2
17416.0,2011-09-23,9,252.0,73,4,3,4,Loyal Customers,2268.0
17417.0,2010-06-09,3,24.58,544,1,2,1,Others,73.74
17418.0,2011-10-28,1,15.9,38,4,1,1,Others,15.9
17419.0,2011-11-28,55,1010.8,7,5,4,5,Champions,55594.0
17420.0,2011-10-20,10,194.95,46,4,3,3,Loyal Customers,1949.5
17421.0,2010-11-18,2,37.75,382,2,1,1,Others,75.5
17422.0,2010-11-23,5,80.9,377,2,2,2,Others,404.5
17423.0,2011-05-06,1,13.5,213,3,1,1,Others,13.5
17425.0,2011-10-10,2,33.0,56,4,1,1,Others,66.0
17426.0,2011-06-17,36,787.15,171,3,4,5,Loyal Customers,28337.399999999998
17428.0,2011-10-26,79,1506.33,40,4,5,5,Champions,119000.06999999999
17429.0,2011-06-07,11,169.65,181,3,3,3,Loyal Customers,1866.15
17430.0,2010-11-18,3,34.6,382,2,2,1,Others,103.80000000000001
17431.0,2011-01-30,7,38.47,309,2,2,1,Others,269.28999999999996
17432.0,2011-11-21,176,852.6,14,5,5,5,Champions,150057.6
17433.0,2011-09-12,54,297.95,84,4,4,4,Champions,16089.3
17434.0,2011-11-23,12,165.45,12,5,3,3,Loyal Customers,1985.3999999999999
17435.0,2010-10-24,3,50.25,407,2,2,1,Others,150.75
17437.0,2010-06-28,30,220.22,525,1,4,3,At Risk,6606.6
17438.0,2011-03-31,26,391.78000000000003,249,3,4,4,Loyal Customers,10186.28
17441.0,2009-12-07,2,28.35,728,1,1,1,Others,56.7
17442.0,2011-09-07,27,483.54,89,3,4,4,Loyal Customers,13055.58
17444.0,2011-07-15,11,736.7900000000001,143,3,3,5,Loyal Customers,8104.6900000000005
17447.0,2011-09-29,2,26.5,67,4,1,1,Others,53.0
17448.0,2010-07-30,124,1784.22,493,1,5,5,At Risk,221243.28
17449.0,2011-10-25,269,1833.84,41,4,5,5,Champions,493302.95999999996
17451.0,2011-11-24,1,19.9,11,5,1,1,Others,19.9
17453.0,2011-11-22,2,29.25,13,5,1,1,Others,58.5
17454.0,2011-04-20,48,368.2,229,3,4,4,Loyal Customers,17673.6
17455.0,2011-05-20,1,19.9,199,3,1,1,Others,19.9
17456.0,2010-09-09,13,213.7,452,1,3,3,At Risk,2778.1
17457.0,2011-08-05,2,25.5,122,3,1,1,Others,51.0
17458.0,2011-11-24,52,248.66,11,5,4,4,Champions,12930.32
17459.0,2011-10-27,72,220.16,39,4,5,3,Loyal Customers,15851.52
17460.0,2011-09-06,56,536.52,90,3,4,4,Loyal Customers,30045.12
17461.0,2011-11-17,54,230.7,18,5,4,3,Loyal Customers,12457.8
17462.0,2011-10-10,4,63.25,56,4,2,2,Others,253.0
17463.0,2011-11-23,167,1008.97,12,5,5,5,Champions,168497.99
17464.0,2010-07-05,12,31.34,518,1,3,1,At Risk,376.08
17465.0,2010-10-10,29,462.46000000000004,421,2,4,4,At Risk,13411.34
17466.0,2011-11-29,7,131.65,6,5,2,3,Others,921.5500000000001
17467.0,2010-11-09,1,19.9,391,2,1,1,Others,19.9
17469.0,2011-11-23,42,688.83,12,5,4,5,Champions,28930.86
17470.0,2010-08-25,2,25.5,467,1,1,1,Others,51.0
17471.0,2010-08-22,3,44.550000000000004,470,1,2,1,Others,133.65
17472.0,2011-06-01,177,574.34,187,3,5,5,Loyal Customers,101658.18000000001
17473.0,2010-10-27,8,136.8,404,2,2,3,Others,1094.4
17476.0,2010-11-09,13,244.75,391,2,3,4,At Risk,3181.75
17477.0,2010-04-06,15,271.18,608,1,3,4,At Risk,4067.7000000000003
17480.0,2010-09-21,2,27.549999999999997,440,1,1,1,Others,55.099999999999994
17481.0,2011-11-03,5,75.85,32,4,2,2,Others,379.25
17482.0,2010-08-09,32,384.65000000000003,483,1,4,4,At Risk,12308.800000000001
17483.0,2011-10-05,2,32.4,61,4,1,1,Others,64.8
17484.0,2010-03-25,2,43.35,620,1,1,1,Others,86.7
17486.0,2011-03-23,3,46.9,257,3,2,1,Others,140.7
17487.0,2009-12-11,3,49.650000000000006,724,1,2,1,Others,148.95000000000002
17488.0,2010-03-08,2,22.200000000000003,637,1,1,1,Others,44.400000000000006
17490.0,2011-10-06,14,238.05,60,4,3,4,Loyal Customers,3332.7000000000003
17491.0,2011-11-03,8,166.75,32,4,2,3,Others,1334.0
17492.0,2010-08-18,3,79.65,474,1,2,2,Others,238.95000000000002
17493.0,2010-11-19,2,26.75,381,2,1,1,Others,53.5
17494.0,2010-07-26,1,19.9,497,1,1,1,Others,19.9
17495.0,2011-11-01,11,224.7,34,4,3,3,Loyal Customers,2471.7
17496.0,2010-12-16,9,217.70000000000002,354,2,3,3,At Risk,1959.3000000000002
17497.0,2010-11-14,2,42.45,386,2,1,1,Others,84.9
17499.0,2011-02-23,5,99.55,285,2,2,2,Others,497.75
17500.0,2011-11-10,2,33.0,25,5,1,1,Others,66.0
17501.0,2011-05-03,4,49.05,216,3,2,1,Others,196.2
17502.0,2011-11-30,2,37.0,5,5,1,1,Others,74.0
17503.0,2011-11-01,4,69.9,34,4,2,2,Others,279.6
17504.0,2011-05-17,34,495.2,202,3,4,4,Loyal Customers,16836.8
17505.0,2011-05-18,12,208.72,201,3,3,3,Loyal Customers,2504.64
17507.0,2011-03-23,43,216.79,257,3,4,3,Loyal Customers,9321.97
17508.0,2010-11-23,41,699.6,377,2,4,5,At Risk,28683.600000000002
17510.0,2011-11-15,1,25.5,20,5,1,1,Others,25.5
17511.0,2011-08-04,27,476.5,123,3,4,4,Loyal Customers,12865.5
17512.0,2011-10-19,5,82.95,47,4,2,2,Others,414.75
17514.0,2011-08-03,54,230.67000000000002,124,3,4,3,Loyal Customers,12456.18
17515.0,2011-11-08,119,1196.51,27,5,5,5,Champions,142384.69
17516.0,2011-11-24,141,548.76,11,5,5,5,Champions,77375.16
17517.0,2011-02-04,1,25.5,304,2,1,1,Others,25.5
17518.0,2010-10-10,64,238.45000000000002,421,2,5,4,At Risk,15260.800000000001
17519.0,2011-11-22,39,746.25,13,5,4,5,Champions,29103.75
17520.0,2011-10-17,4,91.6,49,4,2,2,Others,366.4
17521.0,2011-11-10,5,85.05,25,5,2,2,Others,425.25
17522.0,2011-07-24,14,93.65,134,3,3,2,Loyal Customers,1311.1000000000001
17523.0,2011-11-28,8,67.69999999999999,7,5,2,2,Others,541.5999999999999
17524.0,2010-09-27,19,64.15,434,1,3,2,At Risk,1218.8500000000001
17526.0,2010-11-29,26,414.4,371,2,4,4,At Risk,10774.4
17527.0,2011-09-20,3,58.8,76,4,2,2,Others,176.39999999999998
17528.0,2011-11-22,57,546.99,13,5,4,5,Champions,31178.43
17529.0,2010-04-08,26,429.2,606,1,4,4,At Risk,11159.199999999999
17530.0,2011-11-23,286,1495.24,12,5,5,5,Champions,427638.64
17531.0,2011-06-02,13,206.9,186,3,3,3,Loyal Customers,2689.7000000000003
17534.0,2010-09-14,6,109.85,447,1,2,2,Others,659.0999999999999
17536.0,2011-06-15,5,97.43,173,3,2,2,Others,487.15000000000003
17537.0,2011-02-09,36,160.53,299,2,4,3,At Risk,5779.08
17539.0,2010-04-01,94,549.43,613,1,5,5,At Risk,51646.42
17540.0,2010-05-11,2,28.35,573,1,1,1,Others,56.7
17541.0,2010-07-18,32,120.97999999999999,505,1,4,3,At Risk,3871.3599999999997
17542.0,2011-03-15,47,142.48,265,2,4,3,At Risk,6696.5599999999995
17543.0,2010-06-08,8,64.8,545,1,2,2,Others,518.4
17544.0,2010-11-14,56,410.79,386,2,4,4,At Risk,23004.24
17545.0,2011-10-27,210,785.53,39,4,5,5,Champions,164961.3
17547.0,2010-11-29,3,65.85,371,2,2,2,Others,197.54999999999998
17550.0,2011-05-26,228,1247.66,193,3,5,5,Loyal Customers,284466.48000000004
17551.0,2010-12-15,25,141.05,355,2,4,3,At Risk,3526.2500000000005
17552.0,2010-12-02,11,171.26,368,2,3,3,At Risk,1883.86
17554.0,2011-10-11,11,147.22,55,4,3,3,Loyal Customers,1619.42
17555.0,2011-11-20,186,653.86,15,5,5,5,Champions,121617.96
17556.0,2011-05-18,2,32.8,201,3,1,1,Others,65.6
17557.0,2011-10-26,4,22.6,40,4,2,1,Others,90.4
17558.0,2010-11-11,26,224.85000000000002,389,2,4,3,At Risk,5846.1
17560.0,2011-07-07,4,78.4,151,3,2,2,Others,313.6
17561.0,2011-11-20,173,586.13,15,5,5,5,Champions,101400.49
17563.0,2010-05-10,5,70.18,574,1,2,2,Others,350.90000000000003
17564.0,2011-11-15,28,214.15,20,5,4,3,Loyal Customers,5996.2
17565.0,2010-05-02,25,116.75,582,1,4,3,At Risk,2918.75
17566.0,2011-12-01,90,391.77,4,5,5,4,Champions,35259.299999999996
17567.0,2010-12-02,8,122.7,368,2,2,3,Others,981.6
17568.0,2010-03-16,26,99.08,629,1,4,2,At Risk,2576.08
17569.0,2011-01-11,10,69.35,328,2,3,2,At Risk,693.5
17570.0,2010-11-23,1,100.0,377,2,1,2,Others,100.0
17571.0,2011-10-20,252,992.4300000000001,46,4,5,5,Champions,250092.36000000002
17572.0,2011-04-15,1,19.9,234,3,1,1,Others,19.9
17575.0,2010-02-10,1,17.0,663,1,1,1,Others,17.0
17576.0,2011-12-01,350,2896.17,4,5,5,5,Champions,1013659.5
17577.0,2010-03-04,5,67.05,641,1,2,2,Others,335.25
17578.0,2010-08-22,24,251.83,470,1,4,4,At Risk,6043.92
17579.0,2011-06-13,37,261.82,175,3,4,4,Loyal Customers,9687.34
17580.0,2011-01-31,79,349.65,308,2,5,4,At Risk,27622.35
17581.0,2011-11-06,46,1243.15,29,4,4,5,Champions,57184.9
17582.0,2011-04-17,73,387.61,232,3,5,4,Loyal Customers,28295.530000000002
17584.0,2011-12-02,14,287.1,3,5,3,4,Loyal Customers,4019.4000000000005
17585.0,2011-08-22,222,712.94,105,3,5,5,Loyal Customers,158272.68000000002
17586.0,2010-03-30,1,13.5,615,1,1,1,Others,13.5
17587.0,2010-03-21,40,155.09,624,1,4,3,At Risk,6203.6
17588.0,2011-08-31,11,163.73000000000002,96,3,3,3,Loyal Customers,1801.0300000000002
17589.0,2011-10-10,433,3042.36,56,4,5,5,Champions,1317341.8800000001
17590.0,2011-11-22,106,516.82,13,5,5,4,Champions,54782.920000000006
17591.0,2011-05-20,184,1003.2,199,3,5,5,Loyal Customers,184588.80000000002
17592.0,2009-12-01,13,148.3,734,1,3,3,At Risk,1927.9
17593.0,2011-07-18,43,602.04,140,3,4,5,Loyal Customers,25887.719999999998
17594.0,2010-09-16,3,66.2,445,1,2,2,Others,198.60000000000002
17595.0,2011-11-27,59,229.62,8,5,4,3,Loyal Customers,13547.58
17596.0,2011-10-25,302,1094.88,41,4,5,5,Champions,330653.76
17597.0,2011-05-10,9,194.5,209,3,3,3,Loyal Customers,1750.5
17599.0,2010-08-19,1,13.5,473,1,1,1,Others,13.5
17600.0,2011-11-22,2,31.95,13,5,1,1,Others,63.9
17601.0,2011-04-14,56,174.92,235,3,4,3,Loyal Customers,9795.519999999999
17602.0,2011-11-16,293,1576.75,19,5,5,5,Champions,461987.75
17603.0,2011-09-22,45,568.4200000000001,74,4,4,5,Champions,25578.9
17604.0,2011-05-06,162,670.6700000000001,213,3,5,5,Loyal Customers,108648.54000000001
17605.0,2010-04-28,7,31.6,586,1,2,1,Others,221.20000000000002
17607.0,2010-11-28,1,25.5,372,2,1,1,Others,25.5
17608.0,2011-11-06,106,262.61,29,4,5,4,Champions,27836.66
17609.0,2011-10-30,221,1030.22,36,4,5,5,Champions,227678.62
17610.0,2010-06-17,64,531.57,536,1,5,4,At Risk,34020.48
17611.0,2011-12-02,538,3805.54,3,5,5,5,Champions,2047380.52
17612.0,2011-10-17,78,1222.56,49,4,5,5,Champions,95359.68
17613.0,2011-10-27,78,508.48,39,4,5,4,Champions,39661.44
17614.0,2011-10-13,67,261.07,53,4,5,4,Champions,17491.69
17615.0,2011-05-20,30,148.65,199,3,4,3,Loyal Customers,4459.5
17617.0,2010-05-30,2,44.94,554,1,1,1,Others,89.88
17618.0,2011-12-04,188,1668.45,1,5,5,5,Champions,313668.60000000003
17619.0,2011-01-31,70,182.58,308,2,5,3,At Risk,12780.6
17622.0,2010-04-21,3,53.550000000000004,593,1,2,2,Others,160.65
17623.0,2011-11-07,109,966.77,28,5,5,5,Champions,105377.93
17624.0,2011-11-25,15,251.95,10,5,3,4,Loyal Customers,3779.25
17625.0,2011-11-21,317,1918.6000000000001,14,5,5,5,Champions,608196.2000000001
17626.0,2010-04-16,1,19.9,598,1,1,1,Others,19.9
17629.0,2011-12-04,24,254.31,1,5,4,4,Champions,6103.4400000000005
17630.0,2011-06-23,14,276.2,165,3,3,4,Loyal Customers,3866.7999999999997
17631.0,2011-04-21,17,235.06,228,3,3,3,Loyal Customers,3996.02
17633.0,2011-11-08,14,215.15,27,5,3,3,Loyal Customers,3012.1
17634.0,2011-11-03,192,1306.38,32,4,5,5,Champions,250824.96000000002
17635.0,2010-10-11,8,128.7,420,2,2,3,Others,1029.6
17637.0,2011-11-08,5,82.55,27,5,2,2,Others,412.75
17639.0,2011-03-08,39,211.15,272,2,4,3,At Risk,8234.85
17640.0,2010-09-12,1,17.9,449,1,1,1,Others,17.9
17642.0,2011-06-16,9,129.6,172,3,3,3,Loyal Customers,1166.3999999999999
17643.0,2010-12-01,13,193.75,369,2,3,3,At Risk,2518.75
17644.0,2011-11-03,56,976.34,32,4,4,5,Champions,54675.04
17646.0,2011-05-04,61,1090.83,215,3,5,5,Loyal Customers,66540.62999999999
17647.0,2011-10-05,3,50.95,61,4,2,2,Others,152.85000000000002
17648.0,2011-10-10,32,514.45,56,4,4,4,Champions,16462.4
17649.0,2011-07-24,19,301.6,134,3,3,4,Loyal Customers,5730.400000000001
17651.0,2011-10-20,22,351.63,46,4,4,4,Champions,7735.86
17652.0,2011-11-14,25,384.2,21,5,4,4,Champions,9605.0
17653.0,2011-11-01,7,124.9,34,4,2,3,Others,874.3000000000001
17654.0,2011-03-07,19,96.25,273,2,3,2,At Risk,1828.75
17655.0,2011-11-29,26,457.2,6,5,4,4,Champions,11887.199999999999
17656.0,2011-08-25,8,132.2,102,3,2,3,Others,1057.6
17658.0,2011-11-14,2,26.9,21,5,1,1,Others,53.8
17659.0,2011-11-22,43,743.2,13,5,4,5,Champions,31957.600000000002
17660.0,2011-07-21,71,207.52,137,3,5,3,Loyal Customers,14733.92
17662.0,2010-02-16,6,100.42,657,1,2,2,Others,602.52
17663.0,2011-11-02,50,1082.9,33,4,4,5,Champions,54145.00000000001
17664.0,2011-11-21,5,68.69999999999999,14,5,2,2,Others,343.49999999999994
17666.0,2011-10-05,1,25.5,61,4,1,1,Others,25.5
17667.0,2011-10-04,42,683.85,62,4,4,5,Champions,28721.7
17668.0,2011-11-01,3,46.75,34,4,2,1,Others,140.25
17669.0,2010-09-03,8,120.43,458,1,2,3,Others,963.44
17671.0,2011-05-12,12,153.85,207,3,3,3,Loyal Customers,1846.1999999999998
17672.0,2011-10-20,24,586.27,46,4,4,5,Champions,14070.48
17673.0,2011-10-04,178,751.25,62,4,5,5,Champions,133722.5
17675.0,2011-11-21,72,1834.75,14,5,5,5,Champions,132102.0
17676.0,2010-10-19,5,69.4,412,2,2,2,Others,347.0
17677.0,2011-11-04,66,1244.15,31,4,5,5,Champions,82113.90000000001
17678.0,2010-04-15,2,78.15,599,1,1,2,Others,156.3
17679.0,2011-10-18,1,39.95,48,4,1,1,Others,39.95
17680.0,2011-11-16,4,68.15,19,5,2,2,Others,272.6
17682.0,2011-08-16,21,221.7,111,3,3,3,Loyal Customers,4655.7
17683.0,2010-06-03,3,39.7,550,1,2,1,Others,119.10000000000001
17684.0,2011-10-27,2,38.4,39,4,1,1,Others,76.8
17685.0,2011-03-18,3,59.699999999999996,262,2,2,2,Others,179.1
17686.0,2011-12-02,69,1205.83,3,5,5,5,Champions,83202.26999999999
17687.0,2010-10-15,2,29.75,416,2,1,1,Others,59.5
17688.0,2010-11-11,8,116.4,389,2,2,3,Others,931.2
17690.0,2011-11-04,104,1890.4,31,4,5,5,Champions,196601.6
17691.0,2010-12-16,13,202.6,354,2,3,3,At Risk,2633.7999999999997
17692.0,2010-12-15,8,80.35,355,2,2,2,Others,642.8
17693.0,2011-07-25,2,34.0,133,3,1,1,Others,68.0
17696.0,2011-11-01,24,346.2,34,4,4,4,Champions,8308.8
17697.0,2011-04-17,5,65.5,232,3,2,2,Others,327.5
17699.0,2010-08-20,5,70.95,472,1,2,2,Others,354.75
17700.0,2011-11-23,57,1075.5,12,5,4,5,Champions,61303.5
17701.0,2011-04-01,11,192.5,248,3,3,3,Loyal Customers,2117.5
17702.0,2011-06-29,11,152.65,159,3,3,3,Loyal Customers,1679.15
17704.0,2011-06-24,3,56.8,164,3,2,2,Others,170.39999999999998
17705.0,2011-11-09,11,190.8,26,5,3,3,Loyal Customers,2098.8
17706.0,2011-10-10,72,1255.05,56,4,5,5,Champions,90363.59999999999
17708.0,2011-01-19,35,274.95,320,2,4,4,At Risk,9623.25
17709.0,2011-06-23,14,266.15,165,3,3,4,Loyal Customers,3726.0999999999995
17710.0,2010-10-12,6,108.1,419,2,2,2,Others,648.5999999999999
17711.0,2011-02-23,1,15.3,285,2,1,1,Others,15.3
17712.0,2011-10-26,6,160.0,40,4,2,3,Others,960.0
17713.0,2010-11-22,14,223.45,378,2,3,3,At Risk,3128.2999999999997
17714.0,2010-10-11,28,474.22,420,2,4,4,At Risk,13278.16
17716.0,2011-09-14,52,954.38,82,4,4,5,Champions,49627.76
17717.0,2010-10-14,1,19.9,417,2,1,1,Others,19.9
17718.0,2011-04-21,5,81.71000000000001,228,3,2,2,Others,408.55000000000007
17719.0,2011-11-02,64,1041.4,33,4,5,5,Champions,66649.6
17720.0,2011-11-13,33,549.25,22,5,4,5,Champions,18125.25
17721.0,2010-02-18,1,14.98,655,1,1,1,Others,14.98
17722.0,2011-09-04,15,236.15,92,3,3,4,Loyal Customers,3542.25
17724.0,2011-09-29,2,41.4,67,4,1,1,Others,82.8
17725.0,2011-11-23,16,273.8,12,5,3,4,Loyal Customers,4380.8
17726.0,2010-11-09,14,227.73000000000002,391,2,3,3,At Risk,3188.2200000000003
17727.0,2011-11-24,9,146.8,11,5,3,3,Loyal Customers,1321.2
17728.0,2011-10-05,35,601.75,61,4,4,5,Champions,21061.25
17729.0,2010-04-22,3,52.650000000000006,592,1,2,2,Others,157.95000000000002
17730.0,2011-04-20,4,62.05,229,3,2,2,Others,248.2
17731.0,2011-09-21,25,482.15,75,4,4,4,Champions,12053.75
17732.0,2010-12-02,51,831.0,368,2,4,5,At Risk,42381.0
17733.0,2011-11-01,4,61.8,34,4,2,2,Others,247.2
17734.0,2011-04-20,12,240.35,229,3,3,4,Loyal Customers,2884.2
17735.0,2011-11-02,43,903.6899999999999,33,4,4,5,Champions,38858.67
